From,To,Cost
450,342,2.7024110419983645
450,111,4.9296805519735845
450,58,3.8791195386218202
450,303,2.8535131901979893
450,383,9.406568220778798
450,320,3.0887496784613733
450,244,9.723973800933408
450,97,6.8129522997769065
450,312,3.9009742966993404
450,440,7.928186720519252
450,319,5.958785349991801
450,230,6.853758717144324
450,215,4.186013111034077
450,234,7.869245891329285
450,298,5.767988853896073
450,372,4.7916571270215
450,475,5.0495803579709
450,194,6.38403692460827
450,52,6.13412306031488
450,280,1.083271451839971
450,175,5.7573121375765295
450,369,1.6383924353862631
450,432,8.970134220499641
450,79,7.45841518244163
450,481,9.330932420874289
450,430,3.5719472531560426
450,351,7.2946815241797625
450,288,3.607331907773407
450,120,4.189557754529099
450,297,6.688456422067746
450,252,8.095376040723199
450,104,8.4987072491631
450,39,8.498921342998745
450,263,4.924871504832434
450,490,3.3372105140985306
450,20,3.8596580665582754
450,485,6.903826776866467
450,259,3.279300274189851
450,49,3.056768523275011
450,260,3.4039621392224504
450,21,2.096606684858916
450,232,6.528956316620604
450,363,5.8039536429764125
450,133,6.939351653805725
450,34,4.988265742689473
450,305,1.5079635282148887
450,417,4.530448854601215
450,87,4.775185260709477
450,397,4.025265142898836
450,2,3.5269899087613332
450,63,2.766751469910348
450,144,4.958760540576866
450,413,2.923442934457058
450,101,2.793652699855703
450,40,4.127246893222105
450,205,2.80743636937481
450,291,8.373229513485029
450,25,3.090312920817201
450,289,9.506856218256056
450,273,8.878173888056676
450,415,4.498415472040048
450,366,6.1291284004409246
450,168,9.474122249766303
450,189,5.494791066337142
450,48,1.6577687842443996
451,80,5.193127409406358
321,451,1.368716589705181
451,171,6.2228458663527615
451,422,6.049028514832565
451,259,6.490833579782252
451,173,9.150280226340564
451,493,9.661859575228705
451,12,7.853147641052265
451,229,1.0349079828707153
451,438,9.239244191026213
451,65,5.581365036229359
451,298,5.92704375910207
451,262,3.444816896336722
451,220,5.218868231279735
451,469,1.6260666633088874
451,285,8.347314516494562
451,213,1.3915565086299682
451,209,4.2688117158013075
451,104,2.897341311135998
451,102,6.033952082337374
451,122,9.722307558022194
451,5,4.625747923641076
451,241,8.4989009883463
451,453,5.293231438907789
451,429,5.899041166283194
451,257,3.443581805372
451,332,6.863352221889742
451,481,9.199092089774464
451,49,5.259058172457514
451,133,9.130979202266284
451,247,8.446342659898665
451,75,6.976554198452309
451,130,4.522856574977856
451,467,7.3329252596441545
451,145,4.290518198128731
451,419,6.425639621587727
451,283,3.788616398445105
451,55,6.562798675499392
451,10,7.668360331881589
451,190,7.1075768823517125
451,174,1.2769395155455072
451,451,8.781166605407886
451,397,6.642257357194716
451,61,5.141445621147947
451,68,6.250020200226633
451,485,5.661932279421731
451,379,2.4494403922727606
451,218,5.360536962078197
451,423,6.6340800835187155
451,466,7.8360293173636615
451,378,3.8261163150843087
451,193,3.07923540206085
451,138,7.731511267971441
451,327,1.9444566880694705
451,417,7.1665856441460205
451,92,2.3672128963201846
451,478,8.131085048473484
451,414,1.050915631322467
451,120,9.700960402682197
451,266,7.999231308014165
451,161,4.383817532685531
451,240,4.407798931035465
451,385,3.8952595984834635
451,176,3.3284434247060153
451,139,5.8706261154496
451,44,4.185331506644803
451,297,2.7069855044672897
451,127,3.4506288474846043
451,384,7.968344714506698
451,284,5.613554487404322
451,434,5.392284980849843
451,85,2.587165291024104
451,230,5.486907793028877
451,97,7.62950232975676
451,183,6.89148628733926
451,371,1.4104201047188654
451,84,1.288179855962004
451,281,1.191611827558297
451,273,9.980980976360271
451,186,6.145769755543822
451,135,8.576882731167634
451,253,4.994241779405411
451,131,8.83096497482801
451,2,5.332174493325712
451,288,3.0172165637457944
451,0,8.351268917354687
451,452,7.578276949475488
451,465,8.01142835567645
451,435,5.557444311861845
451,280,6.66693923226174
451,330,9.862850858684663
451,224,8.562114422668602
451,402,3.615060640994197
451,373,9.367728490337322
451,191,9.448689264825985
451,400,5.768531381384748
451,374,5.710996812340307
451,74,6.415950838375916
451,252,4.600040697551911
451,381,9.690179881065273
451,166,6.381661840275825
451,60,8.504133348923979
451,480,5.092486723123406
451,370,4.561562861689152
451,420,4.296942418097068
451,1,2.0575079444212414
451,354,2.7947506345064625
451,475,8.970715606412227
451,260,7.085114482446618
451,170,1.8500698612949331
451,293,6.62948394888368
451,309,7.416690565453801
451,204,7.515412811647565
451,367,4.7454258887472935
451,167,4.794675109928323
451,53,7.563685974870358
451,153,7.608581266079505
451,352,7.3814073169696925
451,3,9.30178929294868
451,126,1.887075529618751
451,468,2.0226970678933966
451,428,5.83516482974457
451,287,6.273826349655349
451,16,7.952364875735247
451,200,9.547324273701818
451,112,2.9007886559723133
451,275,2.804662999845898
451,77,7.216887709784433
451,326,1.8282253292263193
451,450,5.232703844381993
451,95,7.519856110598112
451,185,2.3843430744017575
451,215,7.695267238837153
451,256,5.04925066399406
451,160,7.4157024557067945
451,162,6.014624438243794
451,164,1.7923638646615638
451,474,8.551886316130018
451,342,3.585541555589625
451,246,8.94528553178113
451,494,4.6086273756974885
451,87,5.3006186209690425
451,214,8.578388311141916
451,301,5.7638607687124965
451,307,2.1606961770376545
451,412,1.1034088928257917
451,168,9.715187499395743
451,304,8.713703827559481
451,103,1.6525641581487898
451,365,6.2434621295823
451,268,8.348086126164265
451,274,9.827339833490276
452,478,4.94039479076705
404,452,1.5623613218475336
452,196,2.6063282078450314
452,235,6.8036764993145
452,292,1.914103718607898
452,174,6.771165706999398
452,247,4.125517127737144
452,426,3.5279402228360808
452,455,1.3354895741184865
452,171,9.469706316282561
452,185,3.2786597035227243
452,298,9.081408565627518
452,67,9.584265484962964
452,29,6.729609301594819
452,309,6.3111980337731755
452,324,5.08432104346787
452,232,1.5823898247250718
452,340,7.723888863713728
452,279,9.607848784207595
452,449,9.691569833069334
452,432,1.664762087334124
452,20,6.394432837062466
452,143,3.06407794135469
452,126,2.9725096882443003
452,234,8.85154104237501
452,179,3.563379093673293
452,173,7.717458113488313
452,100,1.7706524398609091
452,274,8.721793681766789
452,382,3.706761235728701
452,430,4.442569007835846
452,183,4.688553228782772
452,165,7.864003709051179
452,412,4.407290049358396
452,376,7.734893100884813
452,215,6.087182581841619
452,241,6.932483474274299
452,204,2.798500474096387
452,441,4.422579672084995
452,260,4.166994513038492
452,80,8.370430249732738
452,364,5.446050211001888
452,34,6.96195988910438
452,51,8.238969733677937
452,397,6.010504980792528
452,11,1.064102771973441
452,306,2.8648744172490233
452,188,5.183915763899042
452,473,6.4888269607390185
452,246,7.967030699064831
452,2,1.057634565941261
452,331,4.978290110090059
452,85,2.350193470224988
452,475,1.2824100109814744
452,205,7.766210995991791
452,342,7.296373203653199
452,484,7.906817157265819
452,314,5.10460220776497
452,242,6.93097700677899
452,195,3.6809965525184545
452,162,5.692663202039322
452,282,1.1287981643559726
452,319,3.741827044843774
452,208,4.692998290483812
452,347,9.347593905202984
452,110,5.921096258660158
452,391,4.550549515659667
452,74,2.9939413815278675
452,265,5.19995280100834
452,370,1.6149897345515818
452,337,1.4249489981936523
452,118,2.2114943812622982
452,345,8.118814587100658
452,156,7.291336182824921
452,422,1.102133194992823
452,253,8.32276664569941
452,12,2.49152986510355
452,486,7.855506568487423
452,230,1.199052039871432
452,245,3.6722798809457204
452,250,6.75883155231991
452,401,3.511220684159488
452,186,5.711986007646658
452,368,8.320842335648862
452,66,7.042779249613962
452,301,1.3092346715713181
452,418,7.4785059865656
452,122,2.4863431043369677
452,155,3.2700998716944016
452,40,9.311302681731785
452,32,3.4811482829687943
452,293,6.287417835665715
452,381,2.1381156328248423
452,170,6.441186177798819
452,101,8.328838476038822
452,286,1.8291934697237189
452,93,5.87340447449495
452,361,4.37721229101678
452,316,8.88556415818985
452,114,9.924708948472919
452,386,7.5101804491699555
452,433,4.03394997026046
452,302,3.300295518257132
452,220,9.738457978499426
452,21,1.953730115386858
452,336,2.4742015596275646
452,311,4.5255136068333695
452,464,6.443027888995133
452,47,3.8660305988938304
452,113,3.625746989883977
452,30,6.617362658598714
452,86,2.568196286121214
452,277,9.07266056521647
452,161,8.130431287461171
452,95,2.1384279756536455
452,262,8.474174409233427
452,252,3.018209653988309
452,184,6.980739197554972
452,225,7.42308204788657
452,440,3.5080912442776153
452,454,1.441044720800834
452,358,6.389727739460147
452,446,1.7451036706316219
452,228,4.658037893182822
452,466,5.741289595567675
452,362,9.749822294508565
452,428,8.959343507604496
452,202,8.12704687968364
452,295,4.805306879962527
452,223,8.158886733239648
452,72,9.382046206076524
452,55,8.774455627122363
452,423,6.034372495622377
452,281,6.9277092527520505
452,276,9.082509094549907
452,119,9.54153713450026
452,131,5.416088094145398
452,270,3.613625132297607
452,187,3.1711148534229854
452,322,1.8419904471250474
452,14,6.823675766618231
452,483,6.606081468303349
452,224,5.991703427400715
452,178,8.788803509019974
452,227,3.7989669302666997
452,138,1.1982101089223827
452,140,9.442886844147168
452,31,2.2461620486319274
452,146,5.8042353674607545
452,211,9.30578913648
452,132,1.8425545706039403
452,151,7.848004482935709
453,294,4.946969718453433
270,453,9.992838762998685
453,281,4.491928352950427
453,191,5.760314580674411
453,44,2.602307863986943
453,249,2.8099308070960936
453,259,4.047236575039387
453,255,7.991760998682243
453,168,9.503087645146694
453,395,3.5606439334257116
453,321,9.835013051245022
453,318,4.993933931107096
453,225,6.929321054437197
453,76,7.517733445181707
453,25,5.534066407371515
453,397,2.76057152365301
453,367,3.544728137406887
453,475,2.8526867707338774
453,275,5.524106041499077
453,362,3.236663293303936
453,87,9.109660334235056
453,157,7.71812476589868
453,335,6.233950872377208
453,215,4.632569084583739
453,292,6.844913651484015
453,116,3.764759250634902
453,71,3.946543377984371
453,394,4.1085053177697635
453,188,7.835552943898144
453,282,7.355323664263057
453,323,2.802320941822499
453,172,6.807095845938424
453,93,8.579972775469983
453,180,4.748656297108958
453,322,2.871763309372748
453,400,4.786252988238396
453,403,9.716748489781786
453,467,1.6981305795469916
453,352,2.1425339313108775
453,109,1.1643712401221675
453,161,1.7666933297893501
453,45,6.432576563056685
453,366,9.85260524612963
453,96,5.887892244527344
453,261,3.1464259557820764
453,166,9.285112007289822
453,411,4.936475546899981
453,231,8.469417421260871
453,99,6.064051760497513
453,178,3.8507756906958956
453,187,5.41927991281928
453,192,7.9802315393434595
453,248,8.04567092626629
453,434,9.472038826399919
453,152,7.25423188377817
453,148,2.564062122436518
453,57,2.38181179635542
453,264,4.115062786075044
453,488,1.4565718002759038
453,457,4.75799207825346
453,234,3.8960567784532425
453,165,7.368171539906706
453,439,8.896645169495342
453,184,2.830275386982967
453,415,7.111930295459184
453,112,3.250733661632713
453,300,5.606744086797708
453,453,4.982760009047786
453,470,1.093712870957698
453,128,7.8083442975804935
453,140,5.206504959246688
453,497,4.252370680317142
453,450,1.6004154083253022
453,410,4.551632192591911
453,193,1.5628143415939233
453,142,9.729676448336411
453,196,3.250745639713797
453,28,9.424348669184633
453,223,5.515079350928125
453,416,8.616004018214966
453,30,2.156143746524146
453,120,3.559476416532193
453,60,5.570992990682323
453,372,4.155798349686963
453,169,8.951891555618673
453,173,4.653641614801035
453,437,7.110918285368852
453,52,7.023976215054912
453,43,2.361479748923399
453,324,9.953566952531112
453,230,8.414785410165624
453,258,6.349153289534616
453,127,9.77898871295034
453,163,1.891666601799784
453,425,5.074673657019947
453,383,9.71772636202602
453,303,8.052621162806542
453,176,7.136245760830995
453,451,2.9268208159255513
453,82,3.5321187894415202
453,389,1.3453997104010949
453,461,1.0491932160453505
453,12,9.759275126140365
453,283,2.706288531824744
453,35,3.0231911839917416
453,474,1.9411385742709868
453,317,9.464227676898902
453,213,2.1108422346623703
453,355,4.867369130735844
453,351,6.2720595425569385
453,183,8.243065498779828
453,50,8.961495031146834
453,239,7.471778558923367
453,307,6.213584889005808
453,477,8.685949811690378
453,406,6.093055582626556
453,218,4.481988897257441
453,387,5.892942983422856
453,364,1.450844606172716
453,269,5.4543151843406195
453,426,4.705562027605482
453,198,5.603939010138858
453,139,3.660456156729918
453,353,7.181450032184029
453,0,7.3509171839475815
453,175,2.664862433758842
453,271,7.419906975423508
453,408,7.9258195257848385
453,167,7.274051327517949
453,31,1.4668713443633807
453,118,8.275953877746606
453,19,4.541264915194686
453,65,7.472714188623925
453,124,9.52003844828713
453,442,8.10596067148796
453,131,8.135147270431933
453,310,8.642510041643426
453,337,6.636664963304588
453,296,5.9698561321454875
453,423,2.9242128893094534
453,433,2.9732097337593326
453,314,7.221490882283588
453,380,9.32284272265736
453,32,8.246642502015877
453,59,3.8392977464972113
453,306,6.883854331706036
453,333,9.015939016543136
453,484,5.321363647382774
453,276,2.804286827601142
453,459,7.361907683683036
453,205,4.370012918354789
453,17,8.230840851757318
454,476,2.4410414000609544
97,454,2.941217092413771
454,33,5.9420774664573655
454,435,5.928109665919142
454,280,6.113804585378877
454,62,4.935182105057225
454,395,7.023054557876513
454,136,9.398822191967076
454,99,2.526227724824004
454,290,9.892753552884644
454,437,1.9660882998186244
454,310,3.53115230615791
454,243,4.391363837472134
454,498,3.341522010750594
454,369,1.6291817252654457
454,184,6.51496031092227
454,459,7.895952915350536
454,216,3.759720152880888
454,230,6.6529956996573345
454,9,2.586704784647733
454,187,1.744838128036652
454,393,3.639815437586443
454,127,4.094423435963916
454,59,9.460203059290688
454,312,7.690581559616325
454,57,3.076771484978633
454,232,9.533223146875908
454,454,3.4788359439986225
454,201,9.289569835905287
454,104,7.62175704122491
454,297,8.961168482338744
454,88,1.7516773375794052
454,365,9.663210347218016
454,16,7.190234799465907
454,458,2.363246226605211
454,281,1.790287887449674
454,158,8.262537943054474
454,308,9.684822565674455
454,221,7.632362759378553
454,239,7.323377319736137
454,413,4.157593672355764
454,483,8.323788706607711
454,132,1.3310693444287462
454,396,7.989579061480122
454,246,3.6504392197280935
454,108,6.076774850455882
454,472,6.904701787328046
454,390,9.513360248431274
454,450,8.82935869158359
454,322,6.150128104547608
454,386,6.449670576819375
454,193,9.467134628092095
454,30,9.28820049188988
454,53,3.410146832378285
454,208,4.967906236208155
454,332,7.771769056496854
454,69,4.140234174614692
454,74,9.02025207843741
454,68,9.794846598757982
454,11,6.892085778059249
454,343,2.8069230240562453
454,217,2.3782081424244526
454,497,2.4756441729249317
454,54,7.567779208812761
454,428,7.65324212908549
454,293,6.86360820902099
454,91,6.896641622051776
454,223,9.81860034417442
454,417,7.463925052128119
454,210,5.034380332878207
454,426,9.749347792449987
454,71,2.9669556277607785
454,120,5.669238797704888
454,361,2.0431829865154074
454,260,8.339623160125793
454,351,2.195373350933593
454,8,6.366108125182842
454,212,8.55312184127867
454,190,6.2614454068733645
454,474,9.300651429909037
454,76,4.777175658998738
454,215,2.5435856971716246
454,279,3.2361520138693116
454,85,4.366011836185519
454,420,4.969726493744056
454,181,4.955894234861969
454,79,7.635256169924913
454,130,8.625431127316514
454,259,4.385406188952204
454,196,1.7009236028707262
454,304,7.918161617361374
454,325,6.673486458547323
454,100,3.608015508311736
454,376,3.016056586838109
454,194,5.8106494109390185
454,205,8.873802630501903
454,191,6.309512681782972
454,133,5.203126205030638
454,228,4.548480702614787
454,422,4.577348421037625
454,139,4.176556722438855
454,383,1.0794245431530136
454,155,4.561348902039977
454,157,7.327062425073606
454,323,2.8419641450457784
454,209,9.192402973618277
454,492,5.708631598047584
454,421,2.3287381908589437
454,82,4.676900198533034
454,202,4.219639758716869
454,493,5.664482657758578
454,149,8.37300225602107
454,171,8.672411118197342
454,206,1.6671883288411902
454,415,7.950632485277354
454,163,8.100118729635042
454,245,9.223938328533704
454,112,8.715212410084924
454,463,3.767222023998473
454,418,4.3410722062428935
454,328,3.736522399992185
454,204,8.935147771604306
454,135,8.93071088493316
454,254,2.5331185228027993
454,499,7.366516765315442
454,35,5.449223363121039
454,265,4.864874611619782
454,277,4.512904037418104
454,41,7.808049675661897
454,126,5.558349826977306
454,4,2.670593933149749
454,244,8.350111932611142
454,253,4.0174452215174075
454,248,9.254793564214381
454,301,1.4649286339394136
454,242,1.5652542565536376
454,326,1.2771829640055963
454,466,6.288689399772135
454,264,6.406344426131286
454,5,1.2891192880704674
454,219,5.446965082587214
454,197,3.5241188238540935
454,318,4.177155486501422
454,453,4.07323650184783
454,200,2.701911411385462
454,175,2.177182665963416
454,238,2.914031319793455
454,84,7.478539466321878
454,261,9.182826778835876
454,427,6.634973878943685
454,307,9.510362517441639
454,89,4.993611605789379
455,262,1.4379554605265383
269,455,5.133520770174702
455,461,2.240649398574353
455,373,5.79402225342643
455,151,6.872438469596579
455,82,7.873426906993707
455,315,3.941266565664879
455,477,9.416351326739692
455,69,3.9330542853209147
455,60,1.523470210292892
455,364,6.955763552207739
455,328,7.437497188218289
455,246,4.153593602022064
455,225,1.885299622866485
455,161,5.861319603512937
455,111,8.640647032168314
455,281,4.770356476379859
455,94,9.753105666141117
455,402,2.4424014882734486
455,346,2.4516348595501807
455,335,1.3417340366838018
455,422,1.8641958979813333
455,234,9.178810788798724
455,92,9.22652004505349
455,307,9.78074767739906
455,339,5.07473161055848
455,286,8.775329973909642
455,133,5.2554575438995395
455,199,3.174640906883801
455,105,9.559362969857812
455,440,4.468877192407964
455,357,4.99496159159468
455,449,2.0918614746738586
455,206,2.033135609733937
455,160,4.584071047239675
455,35,1.0403373355211718
455,86,3.144932952587986
455,119,3.2126804802341677
455,57,3.2940745615230904
455,78,9.074935521095819
455,478,1.247239474374473
455,347,2.0884779938033518
455,46,1.200576550139159
455,216,3.6094776757735825
455,476,8.847350282929149
455,222,9.61090812349204
455,337,9.873422028155499
455,475,7.943541595318665
455,96,1.7746792746282534
455,496,6.352816301058421
455,468,7.189478121953918
455,434,3.78761047434235
455,39,8.169707282162225
455,149,4.499813657707569
455,438,1.8490894776338296
455,311,5.840518094404042
455,181,4.654901650914503
455,224,7.146921766418911
455,244,9.705623215080822
455,439,9.235462293212429
455,163,2.6713144898054453
455,267,7.482789000840383
455,195,8.095759049834738
455,492,5.623819248391791
455,152,4.506360331522195
455,191,4.147833118729443
455,295,1.5918666906621457
455,412,2.547506068628031
455,137,7.055907761734401
455,391,9.148677243505345
455,454,9.515681062166882
455,375,6.644425027662104
455,399,9.504940000271569
455,257,8.980983917158134
455,197,7.560670929567337
455,379,6.222542566915924
455,77,2.264302881433574
455,128,7.924472105800888
455,235,6.627866261905796
455,445,5.797572760260317
455,99,9.1711999432478
455,274,3.7370423233013668
455,9,5.658261396940999
455,232,3.6875130335303195
455,302,4.60578895390967
455,345,3.656754475912028
455,243,8.174754259344779
455,11,3.3345398434825384
455,392,6.619166650202049
455,38,4.600136119144491
455,488,3.868033074923683
455,297,4.627609650561517
455,426,7.560528161436416
455,54,6.474480831334943
455,324,6.405190612773582
455,460,3.9557920686651524
455,353,8.291529493038002
455,458,7.141439849096794
455,301,2.0014894754229884
455,30,6.601992736287152
455,482,4.72026691504108
455,85,1.064595080030251
455,393,6.619975271591183
455,37,5.191943435624135
455,288,7.6113790396769
455,180,6.477383355208158
455,261,5.279161521609935
455,497,7.736792923099054
455,327,5.454959585994713
455,33,8.492142346574411
455,459,2.4923468556637003
455,93,9.980982007361275
455,369,5.102936642018558
455,131,9.816942874798421
455,380,6.5757648910875
455,109,1.3175559340624954
455,223,7.159813640043062
455,226,8.069368345743293
455,127,5.3641018298879235
455,282,7.461708532439247
455,275,2.39931821311837
455,90,1.40105110447994
455,123,7.090062028850578
455,166,2.904205616659678
455,362,5.704782342111304
455,17,7.993813915568967
455,289,7.904034469293473
455,79,5.862329626265526
455,28,3.756049299301445
455,140,3.1952157835095063
455,466,6.870613219068218
455,378,9.514080718204141
455,420,3.2452238884143094
455,367,5.619044607782937
455,363,8.26047228018519
455,25,1.9234636557214142
455,405,7.824769759713557
455,122,3.4055445233399033
455,67,3.5171452548139372
455,423,8.87762544932135
455,333,4.595370892268271
455,237,5.537561289202086
455,203,4.724026590645922
455,372,1.175748865000557
455,18,4.33371179338753
455,326,2.040013802462423
455,384,7.475743751914399
455,209,6.911328138746159
455,208,9.58974186382365
455,20,5.044111897933416
455,34,8.075335131171295
455,98,5.30774777749054
456,98,9.24954976852523
22,456,7.23552522389069
456,237,1.7380372167150653
456,168,3.128411108827233
456,295,1.2197873022162646
456,395,3.2292498319180525
456,96,4.985015251769411
456,22,4.714452733991418
456,308,7.413189740852839
456,348,7.588934542256788
456,116,2.43247945917035
456,358,2.2935774961729627
456,438,5.896081972815067
456,245,6.59987380952922
456,278,6.132425999168206
456,472,9.629835047059798
456,401,6.3720930779138225
456,262,4.041295664700835
456,479,9.72763463336586
456,429,7.8993263505079865
456,135,7.329451194008801
456,283,6.079512024091016
456,219,5.235645452626308
456,393,5.424251801421047
456,411,7.284588931943496
456,273,7.377754783989417
456,428,1.2612236804174255
456,375,9.937727108403555
456,60,4.940659831030071
456,357,9.982293815521988
456,156,6.907192103877697
456,197,1.19540740486292
456,92,2.737855283099521
456,442,3.0072647695132826
456,25,6.399960673230361
456,203,7.58499481119462
456,174,6.470000769076945
456,419,1.9524541839913891
456,415,1.8327564971990178
456,74,8.360095549473758
456,83,2.9744685345456348
456,403,6.048988642377588
456,231,9.776702567248982
456,208,9.839844935558684
456,26,4.789883626797719
456,453,2.622209763105356
456,29,1.567020867050665
456,361,6.560765747645092
456,235,1.6035359784115328
456,363,6.259908566598358
456,43,8.94394388683734
456,170,5.863318042101117
456,447,1.4126437647605747
456,272,8.986955529317811
456,130,7.3231418808278095
456,247,6.732007462470493
456,141,7.485004334268126
456,0,6.3973963928286635
456,189,4.440695486711601
456,444,4.337289474913869
456,431,8.326866426726909
456,223,4.62373981106845
456,117,7.525276571065393
456,148,7.488684691762919
456,98,2.221208944686538
456,149,9.099488459820224
456,329,5.311647296403703
456,254,4.1620013377328515
456,290,1.5380571263170342
456,263,2.5191965211270317
456,229,1.9610379755816352
456,145,9.03542946792898
456,291,5.809475986754639
456,297,5.037659092918352
456,284,2.951900563941682
456,101,6.033319296341623
456,408,8.241665636625415
456,488,3.7628854073884597
456,312,3.0103070946491957
456,73,6.753573742560275
456,55,7.198214263838742
456,365,5.084781725961453
456,405,6.1990450927143375
456,181,8.810328691105347
456,241,2.4130934017227412
456,155,9.374677928205074
456,303,2.347930850118016
456,198,9.103773498999582
456,378,2.315381117280946
456,448,3.773799270805798
456,213,9.943922981042544
456,107,8.621222570345704
456,232,4.519742557004757
456,270,1.6996509885498732
456,399,3.9829675430131917
456,173,7.451981298567692
456,75,7.454297897212723
456,462,9.27878165864418
456,110,7.008802012311156
456,382,6.428611985107292
456,258,9.917099161970125
456,461,6.990587388838511
456,123,3.1114159082298807
456,485,7.379658750589657
456,61,9.496365926658196
456,455,6.60342040549997
456,157,3.5433295899568016
456,129,2.095340777845093
456,446,2.2728831897913095
456,440,4.410487469035384
456,205,3.267277279643955
456,318,6.107774354177295
456,186,1.8759744456012224
456,233,4.043957045155982
456,225,8.117939786381234
456,305,5.341523374140752
456,183,6.658031791294809
456,340,8.844958007199011
456,190,6.605738302496234
456,304,4.439054241018734
456,292,2.463105079871851
456,76,1.5024226959675173
456,211,9.86442968180749
456,293,5.642584963618909
456,106,3.982004872921264
456,338,4.345763530118991
456,102,7.398670492850858
456,214,4.111294780880328
456,8,5.920510229123469
456,423,2.487277532430982
456,279,9.951426765220534
456,319,9.279236540181184
456,482,8.375025930063476
456,132,4.83374050072095
456,490,3.2865107046476525
456,321,1.7982174277639262
456,355,8.270446378688575
456,72,9.294788987283921
456,352,6.58597674805648
456,397,1.4606368355232866
456,202,7.892477539897068
456,201,6.211139530509763
456,115,8.701083333130988
456,445,9.419025747995192
456,459,8.829018379968772
456,200,5.130330608478462
456,452,6.141851444649566
456,7,6.3545677365915765
456,71,9.021210467842566
456,320,4.438202661236074
456,344,5.10135964828811
456,94,7.773171581147189
457,424,5.784380359873854
422,457,9.135826941062447
457,358,1.5541268745358097
457,193,9.18037332720654
457,18,1.4954735122916532
457,214,8.378920614175922
457,14,4.695013396738082
457,475,6.240757051851512
457,166,2.1972683373634476
457,249,2.7390017073234194
457,325,2.2967524897969565
457,397,4.479003592136722
457,277,8.546655186756688
457,494,2.2016279061692976
457,483,4.522967555012976
457,8,5.2652408842010106
457,410,4.095700790163388
457,396,2.31775536804801
457,185,9.47442981713719
457,165,7.613080622781738
457,323,8.076706359836425
457,407,4.9784064527702965
457,322,1.7146531116902621
457,268,3.4377551899116314
457,435,8.39414439892309
457,272,5.11682054090081
457,66,8.854805099364814
457,22,7.097464721847784
457,356,6.514039801562748
457,56,5.767092171832077
457,190,4.0643119613676975
457,414,7.128817508522708
457,491,2.84619614108277
457,333,2.4053771014797762
457,498,1.4862958955687366
457,290,2.2213027676549886
457,394,9.032603538689461
457,31,6.654424056528628
457,26,9.403051539706144
457,211,2.6142518823236327
457,207,8.444988275183835
457,9,8.670343409656224
457,462,5.800605265645558
457,305,9.894399759004013
457,27,7.5887217755690095
457,172,4.316087491572832
457,347,2.149354116442768
457,169,5.258838411653179
457,472,2.9081770163405425
457,127,3.824291696639786
457,497,5.074173100790208
457,345,7.8283084936580405
457,78,4.624538227029402
457,317,5.267641312770826
457,149,1.3853482981791403
457,113,7.428681304813604
457,129,5.695885023227298
457,354,6.930907626767063
457,1,8.452206543318212
457,237,4.341259640819446
457,482,9.511105682714133
457,83,7.770446516122703
457,353,7.769604507042302
457,104,2.1568495783352506
457,231,4.036461393682824
457,240,1.4783559964240376
457,137,9.89599450833715
457,20,3.758287271688048
457,295,9.331369880271389
457,186,8.61743487797304
457,420,8.241645949315895
457,87,4.989647611207435
457,477,6.493699788680554
457,488,7.35017047141717
457,332,6.72450261435297
457,196,5.244469243013562
457,400,7.260092651356452
457,479,3.615164081090127
457,364,1.618814654864578
457,140,5.2681591888231765
457,278,1.6612496635578822
457,182,4.90994849551909
457,247,4.776436214184651
457,344,3.959728670250254
457,157,8.977424160743539
457,107,2.858955281256023
457,351,3.3503878706618373
457,37,6.719975026452117
457,125,3.772242075176557
457,153,6.987690078788823
457,184,3.1387615441837906
457,201,9.552215833505935
457,202,3.8608815555379215
457,486,1.8232239291293653
457,180,9.330419499061117
457,426,2.469841265924698
457,139,9.55229407426734
457,3,5.285299658687767
457,338,2.4518566150651906
457,118,7.812564744734095
457,490,3.4893571083831496
457,168,3.596709074733374
457,159,1.1721090475803742
457,67,9.774273161022357
457,315,2.310552965973804
457,79,2.309637767347103
457,401,8.656520659798144
457,48,4.0397627616693494
457,335,7.668312808024625
457,432,7.411799950421917
457,390,8.644786354105566
457,128,2.630906609768024
457,239,8.861331011433078
457,218,1.4425075172050257
457,447,6.336762565525464
457,91,3.856638093948336
457,246,7.013285024742553
457,43,3.2987863829173643
457,245,8.764715974745467
457,442,5.657725745855737
457,329,5.007780100854537
457,84,7.456371504152839
457,474,2.573491974208527
457,357,2.6033091506174517
457,225,6.339941778148462
457,39,6.125559409013164
457,460,6.383703072334412
457,324,1.8020948300338806
457,320,7.910604420783288
457,58,8.142640476770536
457,471,3.9730920355347648
457,289,2.943129809765317
457,148,7.82255578890214
457,415,7.756505104871266
457,318,5.937208711488478
457,398,9.06934031380684
457,164,3.7677063171041283
457,455,4.526419789952334
457,287,3.232166906424824
457,94,9.043665274446209
457,25,5.937501666368326
457,229,2.923684952111986
457,330,2.8050405132495455
457,131,1.0330331835813331
457,387,5.540194524921929
457,45,5.8170270827465105
457,230,9.537291147171604
457,340,2.77091558194024
457,440,5.071791403038929
457,33,8.028370538389902
457,114,5.39680733136547
457,282,4.047327388039105
458,339,3.8228506526732504
492,458,9.829663465915692
458,111,3.9352853901310123
458,259,8.432109188255126
458,27,4.393091011900165
458,468,6.212592931326554
458,462,7.054617146760293
458,353,5.709582917412251
458,412,8.13017697615918
458,90,1.02459803985116
458,237,1.222835201907027
458,256,6.048215024795762
458,276,1.9949215475522175
458,284,6.57530335756801
